age,workclass,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
35,Private,11th,Separated,Tech-support,Not-in-family,White,Male,2,0,40,United-States,<=50K
29,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,2,0,35,United-States,<=50K
29,Private,Preschool,Divorced,Handlers-cleaners,Other-relative,White,Male,2,0,40,United-States,<=50K
49,Private,Assoc-voc,Never-married,Handlers-cleaners,Not-in-family,White,Male,3,2076,64,United-States,<=50K
27,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,-2,0,62,United-States,<=50K
29,Self-emp-not-inc,HS-grad,Never-married,Other-service,Own-child,White,Male,1,0,62,United-States,<=50K
55,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Male,3,0,40,United-States,>50K
36,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,7,0,40,United-States,<=50K
44,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Not-in-family,White,Male,3,0,73,United-States,<=50K
20,Private,HS-grad,Never-married,Exec-managerial,Own-child,White,Female,2,0,22,United-States,<=50K
40,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,20,United-States,<=50K
35,Local-gov,Preschool,Divorced,Adm-clerical,Wife,White,Male,4,0,59,United-States,<=50K
20,Private,Bachelors,Never-married,Farming-fishing,Other-relative,White,Male,3491,0,40,United-States,<=50K
31,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
29,Private,HS-grad,Divorced,Sales,Not-in-family,White,Female,0,0,42,United-States,<=50K
22,Self-emp-not-inc,Some-college,Never-married,Exec-managerial,Own-child,White,Male,4,0,72,United-States,<=50K
56,Self-emp-not-inc,HS-grad,Never-married,Farming-fishing,Own-child,White,Male,3,0,40,United-States,<=50K
74,Private,HS-grad,Divorced,Sales,Not-in-family,White,Male,2,0,70,United-States,<=50K
54,State-gov,HS-grad,Widowed,Prof-specialty,Unmarried,White,Male,4,0,40,United-States,<=50K
19,Private,7th-8th,Never-married,Handlers-cleaners,Own-child,White,Male,3,0,40,United-States,<=50K
41,Private,HS-grad,Never-married,Prof-specialty,Unmarried,White,Female,3,0,44,El-Salvador,<=50K
28,Private,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,4,0,40,South,<=50K
37,Local-gov,HS-grad,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
36,Private,Assoc-acdm,Divorced,Exec-managerial,Not-in-family,White,Male,1,0,50,United-States,<=50K
40,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,-1,0,40,United-States,<=50K
49,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,36,United-States,<=50K
61,Private,HS-grad,Married-civ-spouse,Craft-repair,Wife,White,Male,3582,0,36,United-States,<=50K
52,Private,Some-college,Divorced,Exec-managerial,Unmarried,White,Male,4,0,40,United-States,<=50K
49,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2,0,55,United-States,>50K
22,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,3,0,45,United-States,<=50K
25,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,4,0,40,United-States,<=50K
33,Local-gov,HS-grad,Divorced,Protective-serv,Not-in-family,White,Male,2,0,40,United-States,<=50K
58,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,53,United-States,<=50K
29,Self-emp-not-inc,9th,Never-married,Farming-fishing,Own-child,White,Male,3,0,69,United-States,<=50K
31,Self-emp-inc,Bachelors,Divorced,Exec-managerial,Other-relative,White,Male,2,0,50,United-States,<=50K
41,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,United-States,<=50K
30,Private,HS-grad,Never-married,Farming-fishing,Not-in-family,White,Male,5,0,67,United-States,<=50K
46,Private,HS-grad,Divorced,Prof-specialty,Other-relative,White,Male,3,0,40,United-States,<=50K
18,Private,Some-college,Never-married,Exec-managerial,Own-child,White,Male,8,0,66,United-States,<=50K
40,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Male,2,0,71,United-States,<=50K
26,Self-emp-not-inc,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2,0,30,Peru,<=50K
20,Private,Bachelors,Never-married,Prof-specialty,Other-relative,White,Male,3,1829,40,United-States,<=50K
61,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,3,0,41,Philippines,<=50K
39,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,4,0,24,United-States,<=50K
24,Private,HS-grad,Never-married,Craft-repair,Other-relative,White,Male,3492,0,40,United-States,<=50K
57,Private,HS-grad,Married-civ-spouse,Exec-managerial,Unmarried,Black,Male,3,0,40,United-States,<=50K
25,Self-emp-inc,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,4,1837,45,United-States,<=50K
32,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,7,0,40,Mexico,<=50K
27,Self-emp-not-inc,Some-college,Never-married,Sales,Not-in-family,White,Male,4,0,40,United-States,<=50K
43,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,3,0,40,United-States,<=50K
44,Self-emp-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,3,0,59,United-States,<=50K
40,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,Male,3,0,50,United-States,<=50K
40,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,-2,0,32,United-States,<=50K
67,Self-emp-not-inc,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,4,0,72,United-States,<=50K
61,Private,HS-grad,Widowed,Sales,Not-in-family,White,Male,3826,0,40,United-States,<=50K
53,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,5,0,18,United-States,>50K
30,Self-emp-not-inc,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,1,0,35,United-States,<=50K
50,Private,Some-college,Divorced,Tech-support,Unmarried,White,Male,5,0,40,United-States,<=50K
30,Self-emp-not-inc,HS-grad,Divorced,Other-service,Not-in-family,White,Male,4,0,40,Holand-Netherlands,<=50K
30,Private,HS-grad,Divorced,Other-service,Not-in-family,White,Female,4,0,28,Peru,<=50K
57,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,4,0,50,Taiwan,>50K
52,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,14875,0,81,United-States,<=50K
28,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,4,0,70,United-States,<=50K
28,Private,HS-grad,Separated,Other-service,Own-child,White,Female,2,0,30,United-States,<=50K
75,Self-emp-not-inc,7th-8th,Married-spouse-absent,Craft-repair,Other-relative,White,Male,4,0,84,United-States,<=50K
18,Without-pay,HS-grad,Never-married,Farming-fishing,Own-child,White,Male,4,0,40,United-States,<=50K
33,Private,1st-4th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1,0,40,Mexico,<=50K
29,Self-emp-not-inc,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
56,Local-gov,HS-grad,Never-married,Protective-serv,Not-in-family,Black,Male,4,0,40,United-States,<=50K
49,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,14833,0,59,United-States,>50K
36,Private,5th-6th,Married-civ-spouse,Sales,Husband,White,Male,2,0,40,Mexico,<=50K
81,Self-emp-not-inc,7th-8th,Married-civ-spouse,Other-service,Husband,White,Male,2,0,46,United-States,<=50K
31,Private,HS-grad,Divorced,Transport-moving,Other-relative,White,Male,3,0,59,United-States,<=50K
44,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,7500,0,40,United-States,>50K
61,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,2,0,76,United-States,<=50K
39,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,71,El-Salvador,<=50K
23,Private,Some-college,Never-married,Sales,Not-in-family,White,Male,6,0,59,United-States,<=50K
52,Local-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,1,0,35,United-States,<=50K
22,Private,Some-college,Never-married,Sales,Own-child,White,Male,-1,0,45,United-States,<=50K
32,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,3,0,59,United-States,<=50K
64,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,64,United-States,>50K
108,Local-gov,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,5,0,40,United-States,<=50K
31,Private,Assoc-voc,Never-married,Prof-specialty,Not-in-family,White,Male,4,1728,35,United-States,<=50K
31,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,5,0,40,United-States,<=50K
28,Private,Bachelors,Never-married,Protective-serv,Not-in-family,White,Male,1,0,72,Cuba,<=50K
36,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Unmarried,White,Male,3,0,40,United-States,<=50K
43,Private,HS-grad,Divorced,Craft-repair,Unmarried,White,Male,5,0,36,United-States,<=50K
56,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,4,0,35,Puerto-Rico,<=50K
36,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,2,0,40,United-States,<=50K
29,Private,Preschool,Married-civ-spouse,Tech-support,Husband,White,Male,2,0,40,Ireland,<=50K
36,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,3,0,40,United-States,<=50K
18,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,3244,0,20,United-States,<=50K
34,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,3,0,46,Peru,<=50K
31,Private,HS-grad,Married-AF-spouse,Protective-serv,Husband,White,Male,1,0,92,United-States,<=50K
25,Private,Assoc-voc,Never-married,Other-service,Not-in-family,Black,Female,1,0,40,El-Salvador,<=50K
57,Private,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,2,0,72,United-States,<=50K
41,Private,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Male,4,0,36,United-States,<=50K
21,Self-emp-not-inc,7th-8th,Never-married,Other-service,Not-in-family,White,Male,1,0,70,United-States,<=50K
35,Self-emp-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,2,0,45,United-States,<=50K
45,Private,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Male,2,0,40,United-States,<=50K
21,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,2,0,59,United-States,<=50K
45,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,1,0,40,United-States,<=50K
63,Private,7th-8th,Never-married,Craft-repair,Not-in-family,White,Male,3,0,35,United-States,<=50K
23,Self-emp-not-inc,Bachelors,Never-married,Craft-repair,Not-in-family,White,Male,0,0,37,United-States,<=50K
34,Private,7th-8th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1,0,40,Mexico,<=50K
33,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,2,0,42,United-States,<=50K
28,Private,11th,Never-married,Craft-repair,Unmarried,White,Male,3,2096,40,United-States,<=50K
69,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,5,0,40,United-States,<=50K
50,Private,Some-college,Married-civ-spouse,Priv-house-serv,Husband,White,Male,0,0,8,United-States,<=50K
51,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,3,0,58,United-States,<=50K
34,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,59,Vietnam,<=50K
65,Private,HS-grad,Separated,Other-service,Unmarried,White,Female,1,0,29,United-States,<=50K
29,Self-emp-inc,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,2,0,40,Cambodia,<=50K
54,Private,Some-college,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,5,0,40,United-States,<=50K
39,Private,HS-grad,Never-married,Sales,Not-in-family,White,Male,3,0,45,United-States,<=50K
24,Private,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,5,0,91,United-States,>50K
31,Self-emp-inc,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,6,0,40,United-States,<=50K
32,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,7,0,62,United-States,>50K
57,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,64,United-States,<=50K
35,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,2,0,68,England,<=50K
59,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,-2,0,40,United-States,>50K
18,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Male,2,0,40,United-States,<=50K
41,Private,7th-8th,Never-married,Craft-repair,Not-in-family,White,Male,5,0,40,Outlying-US(Guam-USVI-etc),<=50K
36,Private,11th,Never-married,Exec-managerial,Own-child,White,Male,2,0,70,United-States,<=50K
53,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,6,2101,79,United-States,>50K
55,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,7,0,40,Jamaica,>50K
57,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,40,Hungary,<=50K
23,Private,HS-grad,Separated,Sales,Unmarried,White,Male,2,0,40,United-States,<=50K
31,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,2,0,40,United-States,<=50K
52,State-gov,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3,0,50,United-States,<=50K
25,Private,Some-college,Never-married,Sales,Own-child,White,Male,3,0,38,United-States,<=50K
33,Private,1st-4th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3,0,40,Mexico,<=50K
46,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,2,0,55,United-States,<=50K
32,Private,HS-grad,Never-married,Other-service,Own-child,Black,Female,1,0,6,United-States,<=50K
21,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,55,United-States,>50K
23,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,2,0,45,United-States,<=50K
30,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,-1,0,22,United-States,<=50K
26,Private,9th,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,40,United-States,>50K
21,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,4,0,36,United-States,<=50K
36,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,4,0,40,Mexico,<=50K
49,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Male,7,0,31,United-States,<=50K
52,Private,11th,Never-married,Farming-fishing,Not-in-family,White,Male,5,0,40,United-States,<=50K
68,Local-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,40,United-States,<=50K
51,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,40,United-States,<=50K
47,Self-emp-not-inc,HS-grad,Divorced,Sales,Unmarried,White,Male,3,0,59,United-States,<=50K
43,Private,7th-8th,Never-married,Other-service,Other-relative,White,Male,3,0,41,United-States,<=50K
66,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,5,0,50,United-States,<=50K
37,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,1,0,52,Peru,<=50K
57,Private,9th,Married-civ-spouse,Other-service,Husband,White,Male,2,0,40,Mexico,<=50K
51,Private,Doctorate,Widowed,Prof-specialty,Not-in-family,White,Male,3,0,45,United-States,<=50K
55,Local-gov,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,1,0,38,United-States,<=50K
60,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,4,0,59,United-States,<=50K
21,Private,12th,Never-married,Craft-repair,Own-child,White,Male,5,0,40,Mexico,<=50K
22,State-gov,Bachelors,Never-married,Farming-fishing,Own-child,Black,Female,2,0,45,United-States,<=50K
42,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2,0,40,United-States,<=50K
24,Self-emp-not-inc,HS-grad,Never-married,Farming-fishing,Own-child,White,Male,3,0,45,United-States,<=50K
33,Private,11th,Separated,Other-service,Unmarried,White,Male,3,0,55,United-States,<=50K
54,Private,7th-8th,Married-civ-spouse,Other-service,Husband,White,Male,0,0,13,United-States,<=50K
18,Private,HS-grad,Never-married,Sales,Own-child,White,Male,2,0,40,Scotland,<=50K
29,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,Male,4,2495,70,United-States,>50K
26,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,5,0,36,United-States,<=50K
56,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,36,United-States,<=50K
21,Private,12th,Never-married,Farming-fishing,Other-relative,White,Male,3,0,50,Mexico,<=50K
31,Private,HS-grad,Never-married,Sales,Not-in-family,White,Male,1,0,40,United-States,<=50K
41,Private,11th,Divorced,Craft-repair,Unmarried,White,Male,3,0,40,United-States,<=50K
64,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,30,United-States,<=50K
33,Self-emp-not-inc,HS-grad,Divorced,Sales,Not-in-family,White,Male,1,0,70,United-States,<=50K
25,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,95,United-States,<=50K
41,Self-emp-inc,Assoc-voc,Divorced,Sales,Not-in-family,White,Male,3,0,59,United-States,<=50K
35,Private,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2,0,40,United-States,<=50K
25,Private,11th,Never-married,Other-service,Own-child,White,Male,4,0,40,Mexico,<=50K
30,Private,11th,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,2,0,40,United-States,<=50K
51,Self-emp-inc,Assoc-voc,Divorced,Handlers-cleaners,Not-in-family,White,Male,9,0,40,United-States,>50K
38,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0,0,73,United-States,<=50K
41,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,5,0,45,United-States,<=50K
23,Self-emp-not-inc,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,1,0,67,United-States,<=50K
23,Private,HS-grad,Married-spouse-absent,Farming-fishing,Unmarried,White,Male,4,0,72,Peru,<=50K
29,Private,10th,Never-married,Prof-specialty,Not-in-family,White,Male,3,0,26,Canada,<=50K
49,Private,11th,Divorced,Machine-op-inspct,Unmarried,White,Male,6,0,40,Mexico,<=50K
38,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,3,0,70,United-States,>50K
64,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,2,1917,36,United-States,<=50K
56,Private,Some-college,Divorced,Adm-clerical,Unmarried,Black,Female,4,1566,37,United-States,<=50K
24,Private,Some-college,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,Outlying-US(Guam-USVI-etc),<=50K
22,Self-emp-inc,HS-grad,Never-married,Exec-managerial,Other-relative,White,Male,3,0,80,United-States,<=50K
42,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,1,0,40,United-States,<=50K
32,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,3,0,64,United-States,>50K
47,Private,Some-college,Widowed,Adm-clerical,Not-in-family,White,Female,3,0,40,United-States,<=50K
42,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Male,3,0,89,United-States,<=50K
38,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1,41,Peru,<=50K
44,Private,7th-8th,Divorced,Craft-repair,Not-in-family,White,Male,4,0,59,United-States,<=50K
31,Private,HS-grad,Never-married,Farming-fishing,Not-in-family,White,Male,5,0,40,El-Salvador,<=50K
58,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,14829,0,50,United-States,>50K
32,Private,HS-grad,Married-civ-spouse,Other-service,Own-child,White,Male,1,0,35,United-States,<=50K
29,Private,Some-college,Never-married,Adm-clerical,Own-child,Black,Female,1,0,20,United-States,<=50K
24,Private,7th-8th,Married-civ-spouse,Protective-serv,Husband,White,Male,2,0,40,United-States,<=50K
24,Private,HS-grad,Separated,Other-service,Not-in-family,White,Male,1,0,52,United-States,<=50K
23,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,0,0,17,United-States,<=50K
57,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,2,0,20,United-States,<=50K
58,Private,1st-4th,Divorced,Craft-repair,Other-relative,White,Male,2,0,37,Mexico,<=50K
28,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,3,0,78,United-States,<=50K
36,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,62,0,40,United-States,<=50K
29,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,United-States,<=50K
47,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,5,0,33,United-States,>50K
55,Private,11th,Married-civ-spouse,Craft-repair,Other-relative,White,Male,3,0,36,Mexico,<=50K
23,Private,HS-grad,Never-married,Farming-fishing,Not-in-family,White,Male,5,0,40,Ireland,<=50K
30,State-gov,Bachelors,Never-married,Exec-managerial,Own-child,White,Male,4,0,33,United-States,<=50K
61,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,3,0,39,United-States,<=50K
51,Without-pay,HS-grad,Married-spouse-absent,Protective-serv,Other-relative,White,Male,1,0,46,United-States,<=50K
37,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,16,0,22,United-States,>50K
46,Self-emp-inc,7th-8th,Married-civ-spouse,Protective-serv,Husband,White,Male,4,0,57,United-States,<=50K
65,Private,Some-college,Divorced,Machine-op-inspct,Not-in-family,White,Male,4,2071,40,United-States,<=50K
27,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,3,0,40,United-States,>50K
15,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,Male,3,0,40,United-States,<=50K
57,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,33,United-States,<=50K
50,Private,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Male,4,0,55,United-States,<=50K
49,State-gov,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,4,0,47,United-States,<=50K
35,Private,11th,Divorced,Exec-managerial,Not-in-family,White,Male,3,0,77,United-States,<=50K
35,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,4,0,40,United-States,<=50K
26,Private,Some-college,Never-married,Other-service,Own-child,White,Female,6,0,42,United-States,<=50K
49,Private,Some-college,Divorced,Craft-repair,Unmarried,White,Male,2,2071,40,United-States,<=50K
54,Self-emp-inc,Some-college,Divorced,Prof-specialty,Husband,White,Male,3,0,68,United-States,<=50K
38,Private,Some-college,Never-married,Adm-clerical,Unmarried,White,Female,4,0,40,South,<=50K
57,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,4,0,59,United-States,<=50K
53,State-gov,Doctorate,Never-married,Prof-specialty,Not-in-family,White,Male,4,0,40,United-States,<=50K
57,Private,HS-grad,Divorced,Other-service,Unmarried,White,Male,7,0,40,United-States,<=50K
73,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,4,0,70,United-States,<=50K
32,Private,11th,Never-married,Sales,Own-child,Black,Female,2,0,36,United-States,<=50K
58,Local-gov,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Female,2,0,50,United-States,<=50K
22,Private,10th,Never-married,Exec-managerial,Own-child,White,Female,4,0,11,United-States,<=50K
44,Private,9th,Divorced,Handlers-cleaners,Other-relative,White,Male,1,0,36,United-States,<=50K
54,Private,7th-8th,Never-married,Other-service,Not-in-family,White,Male,1,0,50,United-States,<=50K
38,Private,11th,Never-married,Craft-repair,Not-in-family,White,Male,4,0,73,United-States,<=50K
17,Private,11th,Never-married,Farming-fishing,Own-child,White,Male,5,0,40,Mexico,<=50K
56,Private,11th,Divorced,Craft-repair,Other-relative,White,Male,2,1908,60,United-States,<=50K
40,Local-gov,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,1,0,40,United-States,<=50K
36,Private,11th,Married-spouse-absent,Craft-repair,Unmarried,White,Male,7,0,37,United-States,<=50K
53,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,4,0,36,United-States,>50K
38,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0,24,United-States,>50K
17,Private,HS-grad,Never-married,Craft-repair,Other-relative,White,Male,3506,0,40,United-States,<=50K
29,Private,Bachelors,Married-civ-spouse,Other-service,Husband,White,Male,1,0,40,Mexico,<=50K
25,Private,HS-grad,Never-married,Exec-managerial,Own-child,White,Male,3481,0,40,United-States,<=50K
22,Self-emp-not-inc,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,4,0,70,United-States,>50K
58,Local-gov,HS-grad,Never-married,Protective-serv,Not-in-family,White,Male,5,0,40,United-States,<=50K
31,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Male,2,0,40,United-States,<=50K
52,State-gov,1st-4th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3,0,40,United-States,<=50K
50,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,2,0,58,United-States,<=50K
26,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,2,0,65,United-States,<=50K
24,State-gov,Bachelors,Never-married,Protective-serv,Not-in-family,White,Male,2,0,40,United-States,<=50K
24,Private,HS-grad,Never-married,Adm-clerical,Other-relative,White,Female,1,0,22,United-States,<=50K
50,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,2,0,70,United-States,>50K
31,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,10,0,45,United-States,<=50K
36,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,0,57,India,<=50K
49,Local-gov,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,0,0,33,United-States,<=50K
19,Private,10th,Never-married,Other-service,Own-child,White,Male,2,0,35,Cuba,<=50K
36,Private,11th,Never-married,Exec-managerial,Not-in-family,White,Male,5,0,70,United-States,<=50K
42,Private,HS-grad,Divorced,Machine-op-inspct,Unmarried,White,Male,3,0,36,United-States,<=50K
96,Private,9th,Married-civ-spouse,Craft-repair,Husband,White,Male,2,0,40,United-States,<=50K
53,Self-emp-not-inc,Bachelors,Divorced,Prof-specialty,Unmarried,White,Male,4,0,59,United-States,<=50K
41,Private,Some-college,Never-married,Craft-repair,Unmarried,White,Male,11,0,40,United-States,<=50K
36,Private,HS-grad,Divorced,Handlers-cleaners,Not-in-family,White,Male,5,0,36,United-States,<=50K
32,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,20,United-States,<=50K
24,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,4,0,40,United-States,<=50K
56,Private,11th,Separated,Craft-repair,Husband,White,Male,1,0,62,United-States,<=50K
29,Private,HS-grad,Never-married,Sales,Unmarried,White,Male,2,0,58,United-States,<=50K
24,Private,11th,Married-spouse-absent,Other-service,Own-child,White,Male,7,0,38,United-States,<=50K
19,Private,10th,Never-married,Handlers-cleaners,Own-child,White,Male,5,0,42,Mexico,<=50K
23,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,7503,0,50,United-States,<=50K
31,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,United-States,<=50K
