age,workclass,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
31,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,7,0,45,Philippines,<=50K
21,Private,Some-college,Never-married,Sales,Unmarried,Black,Female,2,0,40,United-States,<=50K
65,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
41,Private,Assoc-voc,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,7598,0,35,United-States,<=50K
64,Private,7th-8th,Married-civ-spouse,Tech-support,Husband,White,Male,1,0,87,United-States,<=50K
29,Private,Bachelors,Never-married,Prof-specialty,Unmarried,White,Female,4,0,50,United-States,<=50K
30,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,3496,0,43,United-States,<=50K
57,Private,HS-grad,Married-spouse-absent,Craft-repair,Other-relative,White,Male,6,0,40,United-States,<=50K
29,Private,12th,Never-married,Handlers-cleaners,Other-relative,White,Male,2,0,40,United-States,<=50K
25,State-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,2,0,81,United-States,<=50K
34,Private,Assoc-acdm,Never-married,Adm-clerical,Not-in-family,White,Female,3,0,40,United-States,<=50K
45,Federal-gov,HS-grad,Separated,Other-service,Unmarried,White,Female,6,0,40,United-States,<=50K
42,Private,HS-grad,Separated,Sales,Unmarried,Black,Female,6,0,35,United-States,<=50K
39,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,2,0,50,United-States,>50K
51,Private,Some-college,Married-civ-spouse,Other-service,Wife,White,Female,-1,0,45,United-States,<=50K
52,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,2,0,41,United-States,<=50K
26,Private,HS-grad,Never-married,Sales,Unmarried,White,Female,4,0,20,United-States,<=50K
27,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,4885,0,40,Guatemala,<=50K
60,Self-emp-not-inc,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,3,2082,40,United-States,<=50K
32,Local-gov,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,4,0,69,United-States,<=50K
69,Private,HS-grad,Never-married,Adm-clerical,Other-relative,White,Female,4,0,40,United-States,<=50K
43,Private,HS-grad,Divorced,Exec-managerial,Unmarried,White,Male,2,0,40,Columbia,<=50K
24,Never-worked,Assoc-acdm,Never-married,Exec-managerial,Own-child,White,Female,1,0,20,United-States,<=50K
32,Without-pay,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,2,0,40,United-States,<=50K
26,Private,Bachelors,Never-married,Sales,Not-in-family,White,Female,8,0,19,United-States,<=50K
55,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,4,0,46,United-States,>50K
59,Private,11th,Divorced,Exec-managerial,Unmarried,White,Female,4,0,67,United-States,<=50K
29,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,3,0,70,United-States,<=50K
31,Private,Bachelors,Never-married,Other-service,Wife,White,Female,3,0,40,United-States,<=50K
66,Private,HS-grad,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Male,4,0,40,United-States,<=50K
44,Private,HS-grad,Divorced,Machine-op-inspct,Unmarried,Black,Female,3,0,39,United-States,<=50K
26,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,Male,3,0,40,China,<=50K
60,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,4,0,40,United-States,<=50K
28,Private,Some-college,Never-married,Handlers-cleaners,Not-in-family,White,Male,2,0,27,United-States,<=50K
30,Self-emp-not-inc,1st-4th,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
54,Federal-gov,Doctorate,Never-married,Prof-specialty,Not-in-family,White,Female,5,0,57,United-States,<=50K
36,Self-emp-not-inc,Some-college,Never-married,Exec-managerial,Unmarried,White,Female,1,1593,40,United-States,<=50K
32,Private,7th-8th,Married-civ-spouse,Sales,Husband,White,Male,2,0,56,United-States,<=50K
78,Local-gov,HS-grad,Separated,Prof-specialty,Unmarried,Black,Female,6,0,35,United-States,<=50K
25,Private,7th-8th,Never-married,Sales,Not-in-family,Black,Female,2,0,37,United-States,<=50K
35,Local-gov,Some-college,Never-married,Other-service,Not-in-family,White,Male,1,0,54,United-States,<=50K
23,Private,Bachelors,Never-married,Other-service,Own-child,White,Female,1,0,52,United-States,<=50K
24,Private,11th,Never-married,Sales,Own-child,Black,Female,5,0,40,United-States,<=50K
20,Private,11th,Never-married,Craft-repair,Unmarried,White,Male,6,0,36,Mexico,<=50K
46,Private,Preschool,Divorced,Craft-repair,Unmarried,White,Female,1,0,40,United-States,<=50K
21,Private,Some-college,Never-married,Exec-managerial,Own-child,White,Male,5,1724,35,United-States,<=50K
48,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,3,0,59,United-States,<=50K
54,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,2,0,40,United-States,<=50K
51,Private,1st-4th,Married-civ-spouse,Priv-house-serv,Wife,White,Female,3598,0,11,United-States,<=50K
24,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3577,0,40,United-States,<=50K
29,Self-emp-not-inc,HS-grad,Never-married,Farming-fishing,Not-in-family,White,Male,7,0,54,United-States,<=50K
52,State-gov,HS-grad,Widowed,Other-service,Other-relative,White,Female,3,0,32,United-States,<=50K
22,Private,HS-grad,Never-married,Adm-clerical,Unmarried,Black,Female,3858,0,40,United-States,<=50K
18,Without-pay,HS-grad,Never-married,Farming-fishing,Own-child,White,Male,3,0,11,United-States,<=50K
34,Self-emp-not-inc,HS-grad,Divorced,Sales,Unmarried,White,Female,2,0,40,United-States,<=50K
48,Private,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,7475,0,40,United-States,<=50K
48,State-gov,Assoc-voc,Never-married,Prof-specialty,Not-in-family,White,Male,3,0,45,United-States,<=50K
60,Self-emp-not-inc,HS-grad,Widowed,Adm-clerical,Unmarried,White,Female,2,0,40,United-States,<=50K
79,Local-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,9,0,40,United-States,<=50K
50,Self-emp-not-inc,Assoc-acdm,Divorced,Prof-specialty,Not-in-family,White,Female,1,0,30,United-States,<=50K
73,Private,Bachelors,Married-civ-spouse,Other-service,Husband,White,Male,2,0,40,United-States,<=50K
25,Private,HS-grad,Never-married,Sales,Unmarried,White,Female,5,0,40,United-States,<=50K
65,Private,Assoc-acdm,Divorced,Exec-managerial,Unmarried,Black,Female,4,0,35,United-States,<=50K
22,Private,Some-college,Never-married,Other-service,Own-child,White,Female,2,0,40,United-States,<=50K
20,Private,HS-grad,Widowed,Exec-managerial,Unmarried,White,Female,1,1839,24,United-States,<=50K
44,Federal-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,3,0,40,United-States,<=50K
43,Private,11th,Married-spouse-absent,Farming-fishing,Own-child,White,Male,4,0,40,United-States,<=50K
52,Private,Some-college,Never-married,Adm-clerical,Other-relative,White,Male,5,0,45,United-States,<=50K
53,Self-emp-not-inc,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,5,0,45,United-States,>50K
30,Private,7th-8th,Never-married,Other-service,Other-relative,Black,Female,1,0,40,United-States,<=50K
61,Local-gov,HS-grad,Married-AF-spouse,Adm-clerical,Wife,White,Female,6,0,35,United-States,<=50K
25,Private,Assoc-acdm,Married-spouse-absent,Other-service,Own-child,White,Female,2,0,17,United-States,<=50K
22,Private,Bachelors,Never-married,Prof-specialty,Husband,White,Male,7512,0,58,United-States,<=50K
41,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,2,0,71,United-States,<=50K
37,State-gov,HS-grad,Separated,Adm-clerical,Not-in-family,Black,Female,8,0,40,United-States,<=50K
23,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,4,0,40,United-States,<=50K
49,Private,9th,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
46,Private,11th,Divorced,Craft-repair,Not-in-family,White,Male,4,0,36,United-States,<=50K
34,Private,Preschool,Never-married,Handlers-cleaners,Other-relative,White,Male,4,1881,35,Philippines,<=50K
24,Without-pay,HS-grad,Divorced,Other-service,Not-in-family,White,Female,0,0,63,Peru,<=50K
23,State-gov,Assoc-voc,Never-married,Prof-specialty,Not-in-family,White,Female,2,0,16,United-States,<=50K
39,Private,Some-college,Married-civ-spouse,Sales,Husband,Black,Male,0,0,77,United-States,>50K
55,Private,Some-college,Never-married,Exec-managerial,Unmarried,White,Male,5,2083,30,United-States,<=50K
19,Private,11th,Never-married,Handlers-cleaners,Own-child,White,Male,2,0,40,Mexico,<=50K
49,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,5,0,61,United-States,>50K
29,Private,Assoc-acdm,Never-married,Other-service,Own-child,White,Male,1,0,35,United-States,<=50K
39,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,6,0,76,United-States,<=50K
40,Private,Bachelors,Never-married,Adm-clerical,Unmarried,White,Female,1,0,40,United-States,<=50K
37,Private,Masters,Married-civ-spouse,Adm-clerical,Wife,Black,Female,5,0,40,United-States,<=50K
50,State-gov,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,3,0,45,United-States,<=50K
67,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,4,0,70,United-States,<=50K
29,Private,Some-college,Never-married,Sales,Own-child,White,Female,-1,0,29,United-States,<=50K
64,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Female,3,0,45,United-States,<=50K
30,Private,Some-college,Separated,Adm-clerical,Other-relative,Black,Female,15,0,40,United-States,<=50K
43,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Black,Male,3,0,45,United-States,<=50K
26,Private,HS-grad,Never-married,Other-service,Other-relative,White,Male,2,0,40,United-States,<=50K
53,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,4,0,33,United-States,<=50K
21,Private,7th-8th,Married-spouse-absent,Machine-op-inspct,Own-child,Black,Female,3,0,40,United-States,<=50K
53,Self-emp-not-inc,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Female,2,0,50,United-States,<=50K
51,Private,1st-4th,Married-civ-spouse,Sales,Husband,White,Male,4,0,40,United-States,<=50K
24,Private,HS-grad,Divorced,Machine-op-inspct,Own-child,Black,Female,2,0,40,United-States,<=50K
20,Private,Assoc-acdm,Never-married,Adm-clerical,Own-child,Black,Female,1,0,19,United-States,<=50K
35,Local-gov,HS-grad,Divorced,Protective-serv,Unmarried,White,Male,4,0,45,United-States,<=50K
57,Self-emp-inc,Some-college,Never-married,Exec-managerial,Own-child,White,Female,2,0,71,Cuba,<=50K
35,Private,Some-college,Divorced,Machine-op-inspct,Unmarried,White,Female,2,-1,33,United-States,<=50K
25,State-gov,HS-grad,Never-married,Exec-managerial,Own-child,White,Male,3468,0,31,United-States,<=50K
38,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,3,0,73,United-States,<=50K
51,Private,Assoc-voc,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2,0,40,United-States,<=50K
28,Private,9th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3,0,45,United-States,<=50K
21,Private,11th,Never-married,Other-service,Own-child,White,Male,6,0,38,Outlying-US(Guam-USVI-etc),<=50K
24,Federal-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,3,0,40,United-States,<=50K
22,Federal-gov,Bachelors,Never-married,Adm-clerical,Other-relative,White,Male,4,0,40,United-States,<=50K
62,Private,HS-grad,Widowed,Craft-repair,Not-in-family,White,Male,3553,0,37,United-States,<=50K
34,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,Black,Female,6,0,40,United-States,<=50K
47,Private,Some-college,Never-married,Tech-support,Not-in-family,White,Male,9,0,40,United-States,<=50K
41,Private,HS-grad,Never-married,Exec-managerial,Own-child,Black,Female,2,0,70,United-States,<=50K
32,Private,Doctorate,Married-civ-spouse,Sales,Husband,White,Male,2,0,62,United-States,<=50K
21,Private,Assoc-voc,Never-married,Prof-specialty,Not-in-family,White,Male,3586,0,40,United-States,<=50K
30,Private,HS-grad,Divorced,Farming-fishing,Other-relative,Black,Female,2,0,40,United-States,<=50K
20,Private,Some-college,Never-married,Sales,Own-child,Black,Female,4,0,40,United-States,<=50K
56,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,3,0,41,United-States,<=50K
55,State-gov,HS-grad,Divorced,Exec-managerial,Unmarried,White,Male,6,0,40,United-States,<=50K
58,Private,HS-grad,Married-civ-spouse,Transport-moving,Wife,White,Male,1,0,53,United-States,<=50K
31,Private,HS-grad,Widowed,Machine-op-inspct,Unmarried,Black,Female,6,0,40,El-Salvador,<=50K
26,Local-gov,Prof-school,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,70,United-States,<=50K
24,Private,Assoc-acdm,Never-married,Handlers-cleaners,Not-in-family,White,Male,3,0,40,United-States,<=50K
59,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,2,0,72,Hungary,<=50K
53,Private,11th,Divorced,Farming-fishing,Not-in-family,White,Male,6,0,70,United-States,<=50K
28,Self-emp-not-inc,1st-4th,Married-civ-spouse,Farming-fishing,Husband,White,Male,2,0,40,United-States,<=50K
51,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,4,0,40,United-States,<=50K
50,Self-emp-not-inc,Doctorate,Divorced,Prof-specialty,Not-in-family,White,Female,2,0,87,United-States,<=50K
89,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0,0,40,United-States,<=50K
31,Private,HS-grad,Widowed,Sales,Unmarried,White,Female,1,0,40,United-States,<=50K
41,Private,7th-8th,Separated,Handlers-cleaners,Unmarried,Black,Female,5,0,40,United-States,<=50K
25,Private,5th-6th,Married-civ-spouse,Other-service,Husband,White,Male,0,0,22,Guatemala,<=50K
21,Local-gov,HS-grad,Never-married,Adm-clerical,Unmarried,White,Female,6,0,40,United-States,<=50K
41,Private,Assoc-acdm,Married-civ-spouse,Adm-clerical,Wife,White,Female,4,0,40,United-States,<=50K
22,Private,Assoc-voc,Never-married,Prof-specialty,Own-child,Black,Female,3,0,41,United-States,>50K
22,Without-pay,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,3,0,33,United-States,<=50K
50,Private,HS-grad,Married-civ-spouse,Priv-house-serv,Wife,Black,Female,4,0,35,United-States,<=50K
38,Private,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,13,0,40,United-States,<=50K
27,Private,Some-college,Never-married,Machine-op-inspct,Other-relative,White,Female,2,0,40,United-States,<=50K
23,Private,HS-grad,Never-married,Handlers-cleaners,Other-relative,White,Female,2,0,40,United-States,<=50K
17,Private,Some-college,Never-married,Adm-clerical,Unmarried,White,Female,6,1736,40,United-States,<=50K
47,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,4,0,40,United-States,<=50K
45,Private,Assoc-voc,Divorced,Prof-specialty,Not-in-family,White,Male,2,0,40,United-States,<=50K
52,Self-emp-not-inc,Bachelors,Never-married,Sales,Not-in-family,White,Female,2,0,76,United-States,<=50K
43,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,3523,0,50,United-States,<=50K
54,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,3500,0,38,United-States,<=50K
53,Private,9th,Married-civ-spouse,Craft-repair,Husband,White,Male,2,0,40,Mexico,<=50K
33,Private,HS-grad,Never-married,Other-service,Other-relative,White,Male,1,0,35,United-States,<=50K
36,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,14,0,70,Greece,>50K
28,Private,Bachelors,Married-civ-spouse,Other-service,Husband,White,Male,3,0,32,United-States,<=50K
27,Private,Some-college,Never-married,Handlers-cleaners,Own-child,Black,Female,3,0,40,United-States,<=50K
54,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,3,0,40,United-States,<=50K
49,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,5,0,47,United-States,<=50K
22,Self-emp-not-inc,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,3,0,40,United-States,<=50K
22,Private,Some-college,Never-married,Exec-managerial,Own-child,White,Male,-366,0,20,United-States,<=50K
39,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,2,0,26,United-States,<=50K
29,Local-gov,Assoc-voc,Never-married,Adm-clerical,Not-in-family,White,Female,1,0,40,United-States,<=50K
58,Private,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Female,3,0,45,United-States,<=50K
46,Private,HS-grad,Married-civ-spouse,Sales,Wife,White,Female,1,0,40,United-States,>50K
59,Private,11th,Divorced,Craft-repair,Unmarried,White,Male,14,0,70,United-States,<=50K
19,State-gov,Assoc-voc,Never-married,Craft-repair,Own-child,White,Male,5,0,28,United-States,<=50K
19,Local-gov,Assoc-voc,Never-married,Priv-house-serv,Other-relative,White,Female,3440,0,17,United-States,<=50K
25,Private,12th,Never-married,Handlers-cleaners,Other-relative,White,Male,5,0,40,United-States,<=50K
31,Private,7th-8th,Married-civ-spouse,Exec-managerial,Husband,Black,Male,1,0,70,United-States,<=50K
62,Private,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,2,0,70,Mexico,<=50K
23,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,1,0,27,Mexico,<=50K
26,Private,Some-college,Never-married,Sales,Own-child,White,Male,5,0,17,United-States,<=50K
36,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,2,0,53,United-States,<=50K
43,Private,Some-college,Divorced,Craft-repair,Unmarried,White,Male,5,0,35,United-States,<=50K
49,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,Black,Female,3,0,26,United-States,<=50K
24,Self-emp-not-inc,7th-8th,Never-married,Other-service,Own-child,White,Male,1,0,40,United-States,<=50K
28,Local-gov,Bachelors,Never-married,Sales,Not-in-family,White,Female,4,0,40,United-States,<=50K
70,Private,Assoc-acdm,Divorced,Sales,Unmarried,White,Female,5,0,92,United-States,<=50K
26,Private,Assoc-voc,Never-married,Other-service,Own-child,White,Male,4,0,38,United-States,<=50K
25,Private,Assoc-voc,Never-married,Handlers-cleaners,Own-child,White,Male,1,0,19,United-States,<=50K
16,Private,11th,Married-spouse-absent,Other-service,Own-child,White,Male,4,0,48,Mexico,<=50K
72,Private,11th,Divorced,Exec-managerial,Unmarried,Black,Male,3,0,94,United-States,<=50K
21,Local-gov,HS-grad,Never-married,Other-service,Own-child,Black,Female,0,0,33,United-States,<=50K
23,Private,7th-8th,Never-married,Other-service,Not-in-family,White,Male,2,0,37,United-States,<=50K
26,Private,Assoc-voc,Never-married,Prof-specialty,Not-in-family,White,Female,6,2074,40,United-States,<=50K
50,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,2,0,40,United-States,<=50K
22,Private,9th,Never-married,Machine-op-inspct,Other-relative,Black,Female,2,0,40,United-States,<=50K
41,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,7,0,45,United-States,<=50K
29,Private,Some-college,Never-married,Other-service,Own-child,White,Female,5,0,20,Cuba,<=50K
59,Private,HS-grad,Divorced,Craft-repair,Unmarried,White,Male,1,0,70,United-States,<=50K
39,Self-emp-not-inc,11th,Never-married,Craft-repair,Unmarried,White,Male,2,0,40,United-States,<=50K
47,Private,Bachelors,Married-spouse-absent,Adm-clerical,Not-in-family,Black,Female,9,0,40,United-States,<=50K
21,Private,Assoc-acdm,Never-married,Sales,Unmarried,Black,Female,2,0,12,United-States,<=50K
32,Self-emp-not-inc,7th-8th,Married-civ-spouse,Craft-repair,Husband,Black,Male,2,0,35,United-States,>50K
31,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,3,0,70,United-States,<=50K
31,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,4037,0,60,United-States,<=50K
49,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Female,4,0,35,United-States,<=50K
67,Private,HS-grad,Divorced,Sales,Unmarried,Black,Female,4,0,40,United-States,<=50K
28,Private,Some-college,Married-spouse-absent,Prof-specialty,Unmarried,White,Female,9,0,35,United-States,<=50K
44,Private,Bachelors,Divorced,Craft-repair,Unmarried,Black,Female,2,0,40,India,<=50K
24,Private,Assoc-voc,Never-married,Prof-specialty,Unmarried,Black,Female,8,0,40,United-States,<=50K
36,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,2,0,40,United-States,<=50K
47,Private,1st-4th,Divorced,Handlers-cleaners,Not-in-family,White,Male,3,0,40,United-States,<=50K
52,Private,HS-grad,Divorced,Exec-managerial,Unmarried,White,Female,9,-1,40,United-States,<=50K
55,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Female,2,0,35,United-States,<=50K
34,State-gov,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Female,5,0,40,India,<=50K
22,Self-emp-not-inc,Assoc-voc,Never-married,Other-service,Not-in-family,White,Male,1,0,17,United-States,<=50K
21,State-gov,HS-grad,Never-married,Exec-managerial,Other-relative,White,Female,3,0,25,United-States,<=50K
23,Private,HS-grad,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0,0,19,United-States,<=50K
21,Private,Some-college,Never-married,Machine-op-inspct,Own-child,Black,Male,3,0,31,United-States,<=50K
20,Private,Some-college,Never-married,Other-service,Own-child,Black,Female,1,0,19,United-States,<=50K
60,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0,40,United-States,<=50K
22,Private,Some-college,Married-civ-spouse,Tech-support,Wife,White,Female,3,0,27,Peru,<=50K
26,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,3553,0,40,United-States,<=50K
40,Private,Some-college,Divorced,Protective-serv,Unmarried,Black,Female,8,0,40,United-States,<=50K
20,Private,HS-grad,Never-married,Exec-managerial,Own-child,White,Male,2,0,11,United-States,<=50K
22,Private,11th,Never-married,Sales,Own-child,Black,Female,1,0,26,United-States,<=50K
20,Local-gov,9th,Never-married,Sales,Own-child,White,Female,1,0,25,United-States,<=50K
30,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,4,0,40,United-States,<=50K
32,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,1,0,70,United-States,<=50K
19,Private,10th,Never-married,Craft-repair,Own-child,White,Female,4,0,17,Cuba,<=50K
50,Private,HS-grad,Separated,Adm-clerical,Unmarried,Black,Female,9,0,35,United-States,<=50K
19,Private,10th,Never-married,Other-service,Own-child,White,Female,5,0,12,United-States,<=50K
27,State-gov,11th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
66,State-gov,HS-grad,Widowed,Other-service,Unmarried,Black,Female,2,0,32,United-States,<=50K
30,Private,HS-grad,Married-civ-spouse,Prof-specialty,Wife,Black,Female,4,0,40,United-States,<=50K
46,State-gov,Bachelors,Never-married,Handlers-cleaners,Husband,White,Male,4,0,40,United-States,<=50K
20,Private,12th,Never-married,Adm-clerical,Own-child,White,Male,2,0,36,Puerto-Rico,<=50K
32,Private,HS-grad,Married-AF-spouse,Sales,Other-relative,Black,Female,1,0,47,United-States,<=50K
27,Private,HS-grad,Never-married,Sales,Own-child,Black,Female,4,0,40,United-States,<=50K
25,Private,HS-grad,Never-married,Other-service,Unmarried,White,Female,5,0,22,United-States,<=50K
34,Private,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,6,0,40,Mexico,<=50K
60,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,1,0,40,United-States,<=50K
33,Private,HS-grad,Separated,Priv-house-serv,Unmarried,Black,Female,8,0,32,United-States,<=50K
27,State-gov,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,4,0,40,South,<=50K
56,State-gov,Bachelors,Divorced,Adm-clerical,Not-in-family,Black,Male,5,0,40,United-States,<=50K
24,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,Black,Female,1,0,48,United-States,<=50K
26,Private,Some-college,Never-married,Sales,Not-in-family,Black,Female,1,0,40,United-States,<=50K
30,Private,Assoc-voc,Never-married,Adm-clerical,Unmarried,White,Female,2,0,40,United-States,<=50K
31,Private,HS-grad,Separated,Handlers-cleaners,Not-in-family,Black,Female,3,0,61,United-States,<=50K
26,Federal-gov,Some-college,Never-married,Exec-managerial,Own-child,White,Female,1,0,50,United-States,<=50K
41,Private,Bachelors,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K
22,Private,11th,Never-married,Protective-serv,Own-child,Black,Male,5,1877,70,United-States,<=50K
64,Private,Bachelors,Widowed,Exec-managerial,Not-in-family,White,Female,1004,0,21,United-States,<=50K
41,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,3,0,35,United-States,<=50K
31,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,6,0,57,United-States,<=50K
31,Private,HS-grad,Separated,Exec-managerial,Unmarried,White,Female,5,0,40,United-States,<=50K
63,Private,HS-grad,Divorced,Protective-serv,Other-relative,Black,Male,-2,0,22,United-States,<=50K
22,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,2,0,31,United-States,<=50K
31,Private,Some-college,Never-married,Sales,Own-child,Black,Female,0,0,40,United-States,<=50K
57,Private,7th-8th,Divorced,Other-service,Husband,White,Male,2,0,53,United-States,<=50K
46,Private,Bachelors,Never-married,Handlers-cleaners,Other-relative,Black,Female,2,0,40,United-States,<=50K
23,Private,9th,Never-married,Craft-repair,Own-child,White,Male,1,0,36,Mexico,<=50K
39,Private,HS-grad,Widowed,Adm-clerical,Other-relative,White,Female,2,0,40,United-States,<=50K
17,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,1,0,40,United-States,<=50K
41,Private,10th,Never-married,Craft-repair,Unmarried,White,Male,3,0,40,United-States,<=50K
63,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,Black,Female,-2,0,26,United-States,<=50K
35,Private,Assoc-acdm,Divorced,Other-service,Unmarried,Black,Female,6,0,64,United-States,<=50K
29,Local-gov,Doctorate,Never-married,Prof-specialty,Not-in-family,Black,Male,4,0,40,United-States,<=50K
24,Private,Assoc-voc,Never-married,Sales,Own-child,White,Female,2,0,24,United-States,<=50K
47,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,4,0,40,United-States,<=50K
67,Private,HS-grad,Widowed,Adm-clerical,Other-relative,White,Female,7,0,36,United-States,<=50K
34,Private,HS-grad,Divorced,Adm-clerical,Unmarried,Black,Female,3,0,40,United-States,<=50K
25,Private,Some-college,Never-married,Tech-support,Not-in-family,White,Male,4,0,40,Dominican-Republic,<=50K
19,Private,Assoc-voc,Never-married,Prof-specialty,Own-child,White,Male,6,1573,70,United-States,<=50K
46,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Female,4,0,36,United-States,<=50K
37,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Female,2,0,40,United-States,<=50K
60,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,1,0,76,United-States,<=50K
32,Private,HS-grad,Never-married,Other-service,Not-in-family,Black,Female,2,0,68,United-States,<=50K
24,Private,Some-college,Never-married,Exec-managerial,Unmarried,White,Female,5,0,40,United-States,<=50K
21,Private,Assoc-voc,Never-married,Prof-specialty,Not-in-family,White,Male,2,1833,40,United-States,<=50K
30,Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,1,0,34,United-States,<=50K
29,Private,Bachelors,Married-civ-spouse,Adm-clerical,Other-relative,White,Male,2,0,40,United-States,<=50K
