age,c_charge_degree,race,age_cat,score_text,sex,priors_count,days_b_screening_arrest,decile_score,juv_fel_count,juv_misd_count,juv_other_count,c_days_from_compas,length_of_stay,two_year_recid
58,F,Caucasian,25 - 45,Low,Male,1,0,3,0,0,0,1384.4008888045396,27,0
54,M,Caucasian,Greater than 45,Low,Male,2,-1,3,1,0,0,1690.4066346173188,44,0
51,M,Caucasian,Greater than 45,Low,Male,0,-3,1,0,0,0,2.152696568500747,22,0
21,F,African-American,Less than 25,High,Male,0,-1,9,0,0,1,-1.2130683920187846,32,1
55,F,African-American,Greater than 45,High,Male,14,0,9,0,0,0,-2.0982169683812213,53,1
40,F,African-American,25 - 45,Low,Male,1,-1,4,0,0,0,0.7890724750666345,175,1
34,M,Caucasian,25 - 45,Low,Male,2,-3,1,0,0,0,-0.5474171890614394,17,0
28,M,Caucasian,25 - 45,Low,Male,21,0,4,0,0,0,18.838974241791963,31,0
29,M,Caucasian,25 - 45,High,Male,0,-1,8,0,0,0,1.3321366344539278,29,0
37,M,African-American,Greater than 45,Low,Male,0,0,3,0,0,0,2.050633283596309,26,1
28,F,Caucasian,Less than 25,High,Male,0,-1,10,0,0,0,0.2339587907286617,23,0
51,F,Caucasian,25 - 45,High,Male,7,-1,8,0,0,0,-0.599706020681529,689,0
23,F,African-American,Less than 25,Low,Male,1,-1,4,0,0,0,2.282087670248498,34,1
36,M,African-American,25 - 45,Low,Male,0,-1,3,0,0,0,1.0220802414961851,24,1
55,F,Caucasian,Greater than 45,Low,Male,0,-1,3,0,0,0,1.7513752931810582,-20,0
27,F,Caucasian,25 - 45,High,Male,0,-1,10,0,0,0,-0.473632730251726,31,0
29,F,Caucasian,25 - 45,Medium,Male,0,0,5,0,0,0,-1.1649792216094232,20,0
31,F,Caucasian,Less than 25,High,Male,0,-1,10,0,0,0,-2.511822606707512,18,0
52,F,Caucasian,Greater than 45,Low,Male,1,0,1,0,0,0,2.932115937459657,55,1
27,F,Caucasian,Less than 25,High,Male,0,-1,8,0,0,0,-1.00388964937763,25,0
51,F,African-American,Greater than 45,Low,Male,3,0,3,0,1,0,0.3601163521092377,42,1
25,F,Caucasian,25 - 45,High,Male,10,-1,10,0,2,4,0.2537704283777613,39,0
52,M,African-American,25 - 45,Medium,Male,0,0,6,0,1,0,0.1221457380131205,22,1
22,F,African-American,25 - 45,High,Male,10,-1,9,0,0,0,-1.6469791091267691,36,1
21,F,Caucasian,Less than 25,High,Male,0,-1,9,0,0,0,-1.074140582295083,1108,0
30,F,Caucasian,25 - 45,High,Male,12,-1,9,0,0,0,-0.6940039893321182,14,0
23,F,Caucasian,Less than 25,High,Male,0,-1,9,0,0,1,0.2744287916784467,896,0
38,M,African-American,25 - 45,Low,Male,2,0,3,0,0,1,1.1289046223998052,12,1
57,F,Caucasian,Greater than 45,Low,Male,3,-1,1,0,0,0,-1.3653042049411084,47,0
23,M,Caucasian,25 - 45,Medium,Male,1,0,5,0,0,0,-0.1233962602376921,25,0
27,F,African-American,25 - 45,Medium,Male,1,0,5,0,0,0,987.2165461335056,688,1
55,F,African-American,Greater than 45,Low,Male,3,-1,4,0,0,0,0.8128297017747984,32,1
30,M,African-American,25 - 45,High,Male,0,0,9,0,0,0,-0.6611882820831043,26,0
57,M,Caucasian,Greater than 45,Low,Male,5,0,5,0,0,0,3.360313928176155,56,1
35,F,Caucasian,25 - 45,High,Male,0,-1,10,0,0,0,-0.3427370721025757,45,1
30,F,Caucasian,25 - 45,Medium,Male,0,-1,5,0,0,0,0.2415813636999819,-1,0
29,M,African-American,25 - 45,High,Male,12,-1,9,0,1,3,0.3995371865289241,24,1
31,F,African-American,25 - 45,Medium,Male,0,0,5,0,0,0,-0.8058681627940489,34,0
25,F,African-American,25 - 45,Medium,Male,5,0,10,0,0,0,-135.3828006382912,1004,1
28,F,Caucasian,Greater than 45,Low,Male,0,-1,3,0,0,0,2.024626641941647,212,0
52,F,African-American,25 - 45,High,Male,17,-1,10,0,0,0,-3.8389278019399287,20,1
33,F,Caucasian,25 - 45,High,Male,0,-1,8,0,0,0,-1.6944041863247088,1349,1
36,F,African-American,25 - 45,High,Male,0,0,10,0,0,0,-3.200059513595738,27,1
48,F,Caucasian,25 - 45,Medium,Male,7,0,4,0,0,0,0.2756806032977622,15,0
52,F,African-American,Greater than 45,Low,Male,0,0,1,0,0,0,1.5282581488961215,23,1
57,F,Caucasian,Greater than 45,Low,Female,1,-3,1,0,0,0,1.915478470851152,31,0
29,F,African-American,25 - 45,Low,Male,0,-1,4,0,0,0,0.15532317049025,7,0
54,F,African-American,Greater than 45,Low,Male,3,-1,3,0,0,0,0.511741302743811,44,1
31,M,Caucasian,25 - 45,High,Male,16,-1,9,1,2,1,1.0881967415054772,26,0
33,F,African-American,25 - 45,Medium,Male,0,-1,5,0,0,0,0.8505182508223177,5,1
58,F,Caucasian,Greater than 45,Low,Male,1,0,1,0,0,0,1.1878523226409994,36,1
53,F,African-American,Greater than 45,Low,Male,2,0,3,0,1,0,0.063685931180379,6315,1
33,M,African-American,Greater than 45,Low,Male,6,-1,9,0,1,0,2.909012219041392,30,1
23,M,Caucasian,25 - 45,Low,Male,1,-1,4,0,0,0,1.9681581617598825,21,0
22,F,Caucasian,Less than 25,High,Male,0,-1,9,0,0,1,-2.21931609446791,47,1
50,F,Caucasian,25 - 45,High,Male,10,-1,9,0,1,0,0.5049981291368161,28,1
30,F,Caucasian,25 - 45,High,Male,0,-1,8,0,0,0,-1.6714903838617394,33,0
24,M,Caucasian,25 - 45,Low,Male,0,-1,3,0,0,0,2.060251335502933,16,0
46,F,Caucasian,25 - 45,Low,Female,1,-23,3,0,0,0,8.691472804866736,1092,1
35,F,Caucasian,25 - 45,Low,Male,1,0,4,0,0,0,0.1849346075730842,26,0
29,F,African-American,25 - 45,Medium,Male,0,-1,5,0,0,0,1.68536602080925,15,1
21,M,African-American,Less than 25,High,Male,1,-1,9,0,0,0,47.43346191124317,77,0
40,M,Caucasian,Greater than 45,Low,Male,1,-1,1,0,0,0,1.528644039057617,21,0
34,F,Caucasian,25 - 45,High,Male,16,-1,8,0,1,1,0.2355970370713518,55,1
54,F,Caucasian,Greater than 45,Medium,Male,7,0,5,0,1,0,0.6926727358089874,748,1
23,F,Caucasian,25 - 45,Low,Male,1,0,4,0,0,0,0.1476351139529819,21,1
37,F,Caucasian,25 - 45,High,Male,4,-1,8,0,0,0,-2.5269932838132005,32,1
54,F,African-American,Greater than 45,Low,Female,3,0,1,0,0,0,2.222174631971451,28,0
37,F,Caucasian,25 - 45,Low,Female,1,0,3,0,0,0,1163.791863151315,18,0
29,M,Caucasian,Greater than 45,Low,Male,0,-1,3,0,0,0,1.3562687111823686,23,0
38,F,African-American,25 - 45,Low,Female,0,0,4,0,0,0,0.5551756943520827,-7,0
52,F,Caucasian,25 - 45,High,Male,19,-1,9,0,1,0,-1.1510749231533126,38,1
23,F,African-American,Less than 25,Medium,Male,0,-1,5,0,0,0,-2.0521764397606,32,1
29,F,Caucasian,25 - 45,High,Male,0,-1,9,0,0,0,-0.1385752419120356,5,0
33,F,Caucasian,25 - 45,High,Male,4,-1,10,0,0,0,-2.530224441722156,732,0
56,F,Caucasian,25 - 45,Low,Male,3,0,3,0,0,0,1.9046908361689388,31,0
31,F,African-American,25 - 45,Medium,Male,7,-1,7,0,0,0,1.4697718797595731,136,1
21,M,Caucasian,Less than 25,Low,Male,1,-20,5,0,0,0,1228.9937030600472,28,0
36,F,African-American,Less than 25,Low,Female,0,0,3,0,0,0,1.0212962085309174,-2,0
27,F,Caucasian,25 - 45,High,Male,0,-1,9,0,0,0,0.5184107562864386,903,0
53,F,Caucasian,Greater than 45,Low,Male,1,0,1,0,0,0,1.2374628245102666,31,0
26,M,Caucasian,Less than 25,High,Male,0,-1,10,0,0,0,-0.5026298334648309,42,0
67,F,Caucasian,Greater than 45,Low,Male,1,0,1,0,0,0,0.7880911745607044,38,0
55,F,Caucasian,Greater than 45,High,Male,16,-1,9,0,0,0,1.952490367728915,32,0
23,M,African-American,Less than 25,Medium,Male,1,0,9,0,0,1,2.295003861175191,36,1
53,M,African-American,25 - 45,Low,Male,0,-1,3,0,0,0,2.163522186374019,25,0
32,M,African-American,25 - 45,Medium,Male,5,0,5,1,0,0,0.9156306638145556,37,1
30,M,Caucasian,25 - 45,Low,Male,7,-1,4,0,0,0,2.577120405044708,33,0
52,F,Caucasian,Greater than 45,High,Male,0,-1,9,0,0,0,0.3219791861787876,1203,0
54,F,Caucasian,Greater than 45,Low,Male,0,0,1,0,0,0,3.2987957256905664,163,0
28,F,Caucasian,25 - 45,High,Male,0,-1,9,0,0,2,-0.6658185555996394,31,0
36,M,Caucasian,25 - 45,Low,Male,0,0,4,0,0,0,-0.0331306361605132,14,0
31,M,African-American,25 - 45,Medium,Male,0,-1,5,0,0,0,0.247028411964759,21,1
27,F,African-American,25 - 45,High,Male,0,-1,9,0,0,0,-1.5284456863329152,33,1
23,M,African-American,Less than 25,Medium,Male,0,-1,5,0,0,0,-0.643220735166951,14,1
34,F,Caucasian,25 - 45,Low,Male,1,0,1,0,0,0,1.7087437559579968,21,1
32,F,Caucasian,25 - 45,Low,Male,2,-27,1,2,0,0,13.724112114742836,26,0
21,F,Caucasian,25 - 45,High,Male,7,-1,8,0,0,2,2.3760518224672693,64,0
30,F,Caucasian,Less than 25,High,Male,0,-1,9,0,0,0,-2.3038291029959668,33,0
49,F,African-American,Greater than 45,Medium,Male,6,-1,9,0,0,0,1.2448300532674086,37,1
29,F,Caucasian,25 - 45,High,Male,13,-1,9,0,2,2,1.899583049954769,47,1
31,F,Caucasian,25 - 45,High,Male,0,-1,10,0,0,0,-0.4123282683036391,665,0
54,F,Caucasian,25 - 45,Low,Male,4,0,3,0,0,0,2.819395440443023,29,1
22,F,Caucasian,25 - 45,Low,Female,1,0,4,0,0,0,-1.0291959844559175,21,0
37,F,Caucasian,Greater than 45,Low,Male,3,0,3,0,0,0,0.863204670671197,13,0
56,F,African-American,25 - 45,Medium,Male,5,0,5,0,0,0,0.2441680326251583,37,1
53,F,Caucasian,Greater than 45,Low,Male,3,-3,1,0,0,0,1.3655439784037304,36,0
56,F,Caucasian,Greater than 45,Low,Female,5,0,3,0,0,0,2.570115705595331,23,0
37,M,Caucasian,25 - 45,Low,Male,0,0,3,0,0,0,1.6366582281053623,21,0
55,F,African-American,25 - 45,High,Male,19,0,10,0,0,0,0.163661093559851,24,1
39,F,Caucasian,Less than 25,Low,Male,0,0,3,0,0,0,0.9908771351288728,12,0
57,F,African-American,Greater than 45,High,Male,9,0,10,0,0,0,-1.9593626745111827,534,1
31,F,Caucasian,25 - 45,High,Male,0,-1,10,0,0,0,-0.3762398803023983,25,0
30,F,Caucasian,25 - 45,High,Male,15,23,10,0,0,0,-1.9663366062143968,732,0
35,F,African-American,25 - 45,High,Male,1,0,4,0,0,0,0.4084676609930951,18,1
30,F,Caucasian,25 - 45,High,Male,0,-1,8,0,0,0,-1.2203932938530044,26,0
57,F,Caucasian,Greater than 45,High,Male,16,0,10,0,0,0,1.4793690681392082,674,0
54,F,African-American,25 - 45,High,Male,7,-1,9,0,0,0,0.7603014671386603,31,1
48,F,African-American,Greater than 45,Medium,Male,3,0,7,0,1,0,0.911939929714856,30,1
32,F,Caucasian,25 - 45,High,Male,0,-1,10,0,0,0,1.0109130812194378,16,0
49,F,Caucasian,Greater than 45,Low,Male,1,0,1,0,0,0,1.1219155365605518,41,1
54,F,Caucasian,Greater than 45,Low,Male,3,0,3,0,0,0,1.3512749255940526,33,1
27,F,Caucasian,25 - 45,High,Male,7,-1,10,0,0,1,0.0974965529822975,40,1
26,F,Caucasian,25 - 45,High,Male,0,-1,10,0,0,0,-2.062564229883168,1217,1
23,F,African-American,Less than 25,Medium,Male,0,0,5,0,0,0,0.0722183989812472,28,1
33,F,Caucasian,25 - 45,Low,Male,3,0,3,0,0,0,1010.6057343073932,1008,0
29,F,African-American,25 - 45,High,Male,15,0,10,0,0,0,-3.203630205836239,819,1
51,M,African-American,25 - 45,High,Male,0,0,7,0,0,0,-1.2668983337564,18,0
28,F,Caucasian,Less than 25,High,Male,0,-1,9,0,0,0,1.3640718064165722,36,0
51,M,Caucasian,25 - 45,High,Male,8,-1,9,1,0,0,0.7508788789114745,35,0
26,F,Caucasian,25 - 45,High,Male,15,-1,9,0,0,0,-1.277723407067793,704,1
54,F,African-American,25 - 45,Medium,Female,6,0,9,0,1,0,0.3852081978774404,803,1
35,F,African-American,25 - 45,Low,Male,0,-1,10,0,0,0,1.4444835832935268,36,1
28,F,Caucasian,25 - 45,High,Male,0,-1,9,0,0,0,0.5730781661236974,16,0
62,F,African-American,Greater than 45,Low,Female,2,0,3,0,0,0,1.7660421824784516,53,0
59,F,Caucasian,Greater than 45,Low,Female,1,0,1,0,0,0,2.1736375594166253,25,0
33,F,Caucasian,25 - 45,High,Male,0,-1,10,0,0,0,-3.1423160779148,521,0
51,F,Caucasian,Greater than 45,Low,Female,4,0,3,0,0,0,1.783728565289462,29,1
30,F,African-American,25 - 45,High,Male,0,-1,9,0,0,0,-1.0668510769829969,28,0
21,F,Caucasian,Less than 25,High,Male,0,-1,10,0,0,0,-2.520593592611375,976,0
51,F,African-American,Greater than 45,Medium,Male,3,-1,5,0,1,0,0.8387124215668738,43,1
31,M,Caucasian,25 - 45,High,Male,6,-1,10,0,0,0,2.497243115651977,41,0
51,F,Caucasian,Greater than 45,High,Male,3,-1,9,1,0,0,1.0600813690622417,40,0
35,F,Caucasian,25 - 45,Low,Male,0,0,3,0,0,0,0.6338807462300652,25,0
21,F,Caucasian,Less than 25,High,Male,0,-1,9,0,0,1,0.1199320939750487,47,1
36,F,Caucasian,25 - 45,Low,Male,2,0,1,0,0,0,21.274431987142304,216,0
53,F,African-American,Greater than 45,Low,Male,1,-3,3,0,0,0,1.2618417494366951,31,1
35,M,Caucasian,25 - 45,Low,Male,1,0,4,0,0,0,0.2178840728336237,20,0
29,F,African-American,Greater than 45,High,Male,3,-1,9,0,1,4,-0.4994416959443162,43,1
21,M,Caucasian,Less than 25,High,Male,0,-1,9,0,0,0,-3.0685499980685025,45,0
52,M,African-American,Greater than 45,Medium,Male,6,0,5,0,0,0,1.5051756854086955,38,1
31,F,African-American,25 - 45,High,Male,4,0,10,0,0,0,-2.0341018864352254,60,1
23,F,Caucasian,Less than 25,Low,Male,1,-1,2,0,0,0,3.618728688543812,1,0
48,F,African-American,Greater than 45,Medium,Male,3,0,3,0,2,0,1.5685595058390085,44,1
34,F,Caucasian,25 - 45,Low,Male,1,0,3,0,0,0,-0.6875567851063511,51,1
28,F,African-American,25 - 45,Medium,Male,1,-23,4,0,1,2,954.0291185884593,929,1
33,F,Caucasian,Less than 25,Low,Male,0,0,3,0,0,0,-0.5874016450258748,13,0
32,F,Caucasian,25 - 45,High,Male,15,-1,8,0,0,0,1.9047761962434693,30,0
34,M,African-American,Less than 25,Low,Male,1,-2,5,0,0,1,1124.706550811864,31,1
30,F,African-American,Less than 25,Medium,Female,0,-3,3,0,0,0,1.2166068788440827,23,1
36,F,African-American,25 - 45,Medium,Male,1,0,6,0,0,0,-0.6935703819359766,25,1
29,M,African-American,25 - 45,High,Male,0,-1,9,0,0,0,0.8983137322033191,14,0
64,F,Caucasian,Greater than 45,Low,Male,0,0,1,0,0,0,1.6836259754303076,23,0
30,F,Caucasian,25 - 45,High,Male,0,0,8,0,0,0,-1.0981661078339993,589,0
56,F,African-American,Greater than 45,Medium,Male,12,-1,7,0,1,0,1.5553916592539894,23,1
29,F,African-American,Less than 25,Medium,Male,0,-1,8,0,0,0,0.0504318396077758,35,1
55,F,Caucasian,Greater than 45,Low,Male,3,0,1,0,0,0,0.3477505090314932,43,0
53,M,African-American,Greater than 45,Medium,Male,15,0,7,0,0,0,1.5518240301740571,54,1
54,F,African-American,25 - 45,High,Male,22,-1,9,1,1,1,-0.2141891563541975,55,1
23,M,Caucasian,25 - 45,High,Male,0,-1,8,0,0,0,-0.4496035289201265,48,0
30,F,Caucasian,25 - 45,High,Male,20,0,9,0,0,0,1.9454879145972883,66,1
34,F,Caucasian,25 - 45,High,Male,13,0,9,0,1,0,-0.5531345442288975,44,1
57,F,African-American,25 - 45,High,Male,3,0,8,1,0,0,-0.1790950022035127,53,1
56,F,Caucasian,25 - 45,Low,Male,1,-1,1,0,0,0,1.8853569154281784,30,0
56,F,Caucasian,Greater than 45,High,Male,3,-1,3,0,0,0,1.773507036715571,33,1
36,M,Caucasian,25 - 45,Low,Male,3,0,3,0,0,0,1.9495916648470808,30,1
49,F,African-American,Greater than 45,Medium,Male,18,0,5,0,0,0,0.5232547022702404,24,1
52,M,African-American,Greater than 45,Medium,Male,3,0,7,0,0,0,1.8771965876013608,44,1
30,F,African-American,25 - 45,Medium,Male,5,-1,9,0,0,0,-0.1285619742217387,26,1
22,F,Caucasian,Less than 25,High,Male,0,-1,9,0,2,0,-0.0653119288205101,40,0
28,M,Caucasian,25 - 45,High,Male,0,-1,9,0,0,0,-0.435047662175811,18,0
35,F,Caucasian,Greater than 45,Low,Male,1,0,4,0,0,0,1.3584554844952244,32,0
50,F,African-American,25 - 45,Low,Female,7,-18,3,0,0,0,1.7272553201912555,44,1
53,M,Caucasian,Greater than 45,Low,Male,12,-1,1,0,0,0,2.293164195007512,26,0
54,F,Caucasian,Greater than 45,Low,Male,0,-3,1,0,0,0,1.2555965787316288,19,0
27,F,Caucasian,Less than 25,High,Male,0,0,8,0,0,0,-0.7952327331570126,1508,0
52,F,African-American,Greater than 45,Medium,Male,22,0,6,0,0,0,1.3982792521614624,38,1
33,F,Caucasian,25 - 45,High,Male,2,-1,9,0,0,0,-0.6451661824796229,605,1
22,M,Caucasian,Less than 25,High,Male,0,-1,10,0,0,0,-0.5446254925888256,48,0
28,M,Caucasian,Less than 25,Medium,Male,0,-1,9,0,0,0,1.1607170764921424,20,0
55,F,African-American,25 - 45,Low,Male,1,-1,3,0,0,0,0.9690583104640716,25,0
36,M,Caucasian,25 - 45,Low,Male,2,-3,2,0,0,0,-0.2347594367709571,5,0
36,M,Caucasian,25 - 45,Low,Male,0,-1,2,0,0,0,0.8827678859981272,16,0
30,M,Caucasian,25 - 45,Low,Male,0,0,4,2,0,0,1.8269159640504968,19,0
26,F,Caucasian,25 - 45,High,Male,5,-1,9,0,2,4,0.8936395193501734,28,0
54,F,African-American,Greater than 45,Medium,Male,3,-1,5,0,0,0,0.3718663637720859,80,0
27,M,Caucasian,25 - 45,High,Male,4,-1,10,0,2,2,-2.9548032741909225,28,0
54,F,Caucasian,Greater than 45,Medium,Male,3,0,5,0,1,0,2.8079040956726926,74,1
51,M,Caucasian,25 - 45,Medium,Male,0,-1,5,0,0,0,0.567799183268822,9,0
29,F,African-American,Greater than 45,Medium,Male,0,-1,9,0,0,0,1.234588499281296,13,0
29,M,African-American,25 - 45,Medium,Male,3,0,5,0,0,0,0.4342133894374884,44,1
32,F,African-American,25 - 45,Medium,Male,14,0,7,0,0,0,-1.622844671212056,859,1
33,F,Caucasian,Less than 25,High,Male,1,-1,10,0,0,1,1.2915223969308367,1800,0
23,M,Caucasian,25 - 45,Low,Male,0,-1,2,0,0,0,-0.0678721864945557,12,0
24,F,African-American,Less than 25,Medium,Male,0,-1,3,0,0,0,0.5804867262765766,93,1
41,M,Caucasian,Greater than 45,High,Male,20,-1,8,1,0,0,0.9856791218183788,53,0
38,M,Caucasian,Less than 25,Low,Male,0,-1,4,1,0,0,2.0176662562151724,18,0
31,F,Caucasian,25 - 45,High,Male,0,-1,9,0,0,0,-1.0482158972032083,610,1
53,F,Caucasian,Greater than 45,Low,Male,4,-4,1,0,0,0,-0.1349976065075773,35,0
30,M,Caucasian,25 - 45,High,Male,5,0,9,0,0,0,-0.3368773140037633,36,0
31,F,Caucasian,25 - 45,High,Male,6,-1,10,0,0,3,-1.3720445195982387,1328,0
30,F,African-American,25 - 45,Medium,Male,3,0,7,0,0,0,-0.0225989455614232,28,1
50,F,African-American,Greater than 45,Medium,Male,0,0,5,0,0,0,1.165356599051841,25,0
58,F,Caucasian,Greater than 45,Low,Male,4,-1,1,0,0,0,-0.0861957407390952,49,0
29,M,Caucasian,25 - 45,High,Male,0,-1,10,0,0,0,-0.3629531150170559,23,0
53,M,Caucasian,Greater than 45,Low,Male,0,0,4,0,0,0,0.234128694034905,15,0
26,F,Caucasian,25 - 45,Medium,Male,1,0,5,0,0,0,-0.6509531054271214,54,0
51,F,Caucasian,25 - 45,High,Male,9,0,9,0,1,3,-0.8854761663376227,23,1
49,M,Caucasian,Greater than 45,Low,Male,3,0,3,0,0,0,0.5247715113139167,28,0
33,F,Caucasian,25 - 45,High,Male,9,-1,9,0,0,0,0.3749858184256136,31,1
27,F,Caucasian,25 - 45,High,Male,5,-1,9,0,0,0,0.2757454742315962,46,0
30,F,African-American,25 - 45,Medium,Male,14,-1,7,0,1,0,0.963944602139468,33,1
36,F,African-American,Less than 25,Medium,Male,3,-1,5,0,1,1,0.0206577827338296,1552,1
28,F,Caucasian,25 - 45,High,Male,0,-1,10,0,0,0,-0.888848365773234,1681,1
52,F,Caucasian,Greater than 45,Medium,Male,3,-1,5,0,1,0,1.393956196632468,68,0
22,M,Caucasian,Less than 25,Medium,Male,0,0,5,0,0,0,-0.9337318365414832,23,0
39,F,Caucasian,25 - 45,Low,Male,1,-1,1,0,0,2,1.1556400324977971,13,1
22,F,African-American,Less than 25,Low,Female,0,-1,3,0,0,0,-0.1035920422441938,18,1
37,F,African-American,25 - 45,Low,Female,0,-1,3,0,0,0,1.306949779655401,11,1
29,F,Caucasian,25 - 45,High,Male,0,-1,9,0,0,0,-2.68804201390407,1965,0
27,F,Caucasian,25 - 45,High,Male,5,-1,9,0,0,4,-2.3403256401255064,24,0
22,F,Caucasian,Less than 25,Medium,Male,1,-1,5,0,0,1,0.3943526851600524,32,1
49,F,African-American,Greater than 45,Medium,Male,6,0,5,0,0,0,1.0746899902385838,965,1
37,M,African-American,25 - 45,Low,Male,3,-1,3,0,0,0,2.4161997831358697,27,0
23,F,African-American,Less than 25,Medium,Male,0,-1,3,0,0,1,1.31262516952306,212,1
35,M,Caucasian,25 - 45,High,Male,1,0,10,0,0,0,-3.8972160717807904,50,1
30,F,African-American,Greater than 45,Medium,Male,3,0,5,0,1,0,956.6382376548698,731,1
27,F,Caucasian,Less than 25,Low,Male,0,-1,3,0,0,0,0.6105346977756518,16,0
28,F,African-American,25 - 45,High,Male,0,-1,7,0,0,0,-0.4386310154799986,755,1
38,F,Caucasian,Greater than 45,High,Male,9,-1,9,0,0,0,-0.7713281003552306,30,1
32,F,African-American,25 - 45,Low,Male,13,0,3,0,0,0,2.018068687443742,26,1
53,F,Caucasian,Greater than 45,Low,Male,1,0,3,0,0,0,1.6184851431150098,24,1
35,F,African-American,25 - 45,Medium,Male,4,0,9,0,0,0,-1.369021112046117,17,1
20,F,Caucasian,25 - 45,High,Male,1,-1,9,0,0,0,-1.0755341161434042,24,0
23,M,Caucasian,25 - 45,Low,Male,1,-1,4,0,0,0,-0.0192195306809153,26,0
38,F,Caucasian,25 - 45,Low,Male,0,-1,3,0,0,0,1.648039333130316,17,1
64,F,Caucasian,Greater than 45,Low,Male,1,-3,1,0,0,0,0.4736907221521194,10,0
29,F,Caucasian,Greater than 45,Low,Male,1,0,1,0,0,0,1.3106304521235088,19,0
22,F,African-American,Less than 25,Medium,Male,0,0,5,0,0,0,-0.9898534308063354,40,1
23,F,Caucasian,Less than 25,High,Male,0,-1,10,0,0,3,-1.7000640902139337,994,0
58,F,African-American,Greater than 45,Medium,Male,14,-1,9,0,1,1,1.2672997570092868,70,1
35,F,Caucasian,Greater than 45,Low,Male,1,0,3,0,0,0,0.6431459901093419,33,0
49,F,African-American,Greater than 45,Medium,Male,4,0,5,0,0,0,1035.410124052351,833,1
30,M,African-American,25 - 45,High,Male,7,-1,9,0,0,0,-1.4233057629526848,25,1
37,M,Caucasian,25 - 45,Low,Male,1,-3,3,0,0,0,1.3615225080503413,17,0
36,F,Caucasian,25 - 45,Low,Male,2,0,1,0,0,0,1353.40724238682,29,0
31,F,Caucasian,25 - 45,High,Male,3,-1,10,0,0,0,-0.5651512550719782,20,0
29,F,Caucasian,25 - 45,High,Male,0,-1,10,0,0,0,0.983837311438301,1,0
54,F,Caucasian,Greater than 45,Low,Male,3,-1,3,0,0,0,1.278653597777979,31,1
23,M,African-American,25 - 45,Medium,Female,0,0,5,0,0,0,0.1855123877266868,23,0
52,F,Caucasian,Greater than 45,Low,Male,3,0,3,0,0,0,1.240403996837077,34,0
30,F,Caucasian,25 - 45,High,Male,13,-1,10,0,0,2,-0.9317375148001724,838,1
28,F,Caucasian,Less than 25,High,Male,9,0,10,0,0,0,-1.472857354288059,682,0
52,M,Caucasian,Greater than 45,Low,Female,2,0,2,0,0,0,5.854410670205045,24,1
38,F,African-American,25 - 45,Low,Male,0,-1,3,0,0,0,1.97017031790273,21,0
56,F,Caucasian,Greater than 45,Low,Female,5,0,1,0,0,0,0.5862746022073632,22,1
37,F,African-American,25 - 45,Low,Male,1,0,3,0,0,0,0.942074588658042,22,1
21,F,Caucasian,Less than 25,High,Male,0,-1,10,1,0,2,-1.1119481521482777,74,1
27,F,Caucasian,25 - 45,High,Male,0,-1,10,0,0,0,-1.2157468196205696,22,0
56,F,African-American,Greater than 45,Low,Male,0,-1,3,0,0,0,1.2069336389945355,39,1
37,F,African-American,25 - 45,Low,Male,1,-1,3,0,0,0,1.8995117804188568,12,1
55,F,African-American,Greater than 45,Medium,Male,3,0,3,0,0,0,0.2507693478626778,23,1
53,F,African-American,25 - 45,Medium,Male,19,0,7,0,0,3,-1.2946748015177614,47,1
28,F,Caucasian,25 - 45,Low,Male,1,-1,4,0,0,0,-0.3890628150073156,24,0
29,M,Caucasian,Less than 25,High,Male,3,-1,5,0,0,0,0.1370232366172115,32,0
21,F,African-American,Less than 25,Medium,Male,0,-1,5,0,0,0,0.0872435419247779,34,0
28,F,Caucasian,25 - 45,Low,Male,1,-1,1,0,0,0,1.2666740554103335,41,0
70,F,Caucasian,Greater than 45,High,Male,7,-1,10,0,0,0,2.2352607262043875,544,0
39,M,Caucasian,25 - 45,Low,Male,1,-1,1,0,0,0,1.92457653423358,25,0
35,F,Caucasian,25 - 45,Low,Male,0,-1,5,0,0,0,0.1393645804159051,115,0
22,F,African-American,Less than 25,Medium,Male,0,-1,5,0,0,0,3.37795923060042,-46,0
29,M,Caucasian,Less than 25,High,Male,0,-1,8,0,0,0,1.9205204331481989,25,0
22,M,Caucasian,Less than 25,High,Male,0,-1,5,0,0,0,-0.931895301604608,8,0
53,F,Caucasian,Greater than 45,Low,Male,4,0,1,0,0,0,1.868971320770475,28,0
30,F,Caucasian,25 - 45,High,Male,1,0,9,0,0,0,-1.2000680662817882,21,0
35,M,Caucasian,25 - 45,Low,Male,4,0,1,0,0,0,1.6404221036724334,15,0
48,F,Caucasian,Greater than 45,Low,Male,2,0,3,0,0,0,1287.1530021024632,23,0
50,F,African-American,Greater than 45,Medium,Male,3,-1,8,0,1,0,0.2027118981827673,6777,1
33,M,Caucasian,25 - 45,High,Male,0,-1,10,0,0,0,0.1629128655381264,9,0
51,F,Caucasian,25 - 45,High,Male,19,-1,9,0,0,0,-0.5185927119639726,8466,1
22,F,African-American,Less than 25,Medium,Female,0,0,5,0,0,0,-4.036713765510849,42,1
56,F,Caucasian,Greater than 45,High,Male,0,-1,9,0,0,0,-0.6041119347039228,1350,0
51,M,African-American,Greater than 45,Low,Male,3,0,4,0,0,0,1.505695656915332,33,1
23,F,Caucasian,Less than 25,Low,Male,2,0,4,0,0,1,-0.2235985049207005,36,1
23,M,Caucasian,25 - 45,Low,Male,0,0,4,1,0,0,-0.0466885932615896,17,0
